Time	Amplitude(Raw)		Time	Amplitude(windowed)		Hz	PSD		Time	Amplitude(denoised)
0.0791016	0.0693463		0.0791016	0.00419703		324	0.0973276		0.0791016	-0.0989452
0.0793457	1.30705		0.0793457	0.0795852		325	0.0707677		0.0793457	-0.150951
0.0795898	-0.860752		0.0795898	-0.0527268		326	0.845525		0.0795898	-0.200971
0.079834	-0.0209158		0.079834	-0.00128894		327	2.68839		0.079834	-0.24624
0.0800781	-1.50967		0.0800781	-0.0935913		328	4.96574		0.0800781	-0.284142
0.0803223	-0.20291		0.0803223	-0.0126545		329	5.32678		0.0803223	-0.312302
0.0805664	3.70526		0.0805664	0.232456		330	4.77515		0.0805664	-0.328678
0.0808105	-2.78858		0.0808105	-0.175985		331	2.13045		0.0808105	-0.331631
0.0810547	0.762152		0.0810547	0.0483836		332	3.12681		0.0810547	-0.319991
0.0812988	1.05479		0.0812988	0.0673561		333	0.730419		0.0812988	-0.293099
0.081543	-0.591723		0.081543	-0.0380082		334	2.01286		0.081543	-0.250839
0.0817871	2.01652		0.0817871	0.130287		335	3.19677		0.0817871	-0.193647
0.0820312	3.51495		0.0820312	0.228428		336	4.02158		0.0820312	-0.122498
0.0822754	-2.51		0.0822754	-0.164069		337	4.65563		0.0822754	-0.0388876
0.0825195	0.0283257		0.0825195	0.0018623		338	1.23905		0.0825195	0.0552234
0.0827637	-1.68401		0.0827637	-0.111358		339	2.12343		0.0827637	0.157463
0.0830078	-2.11569		0.0830078	-0.140712		340	5.74935		0.0830078	0.265126
0.083252	4.32498		0.083252	0.289304		341	2.46103		0.083252	0.375262
0.0834961	0.816034		0.0834961	0.0548989		342	2.3706		0.0834961	0.484769
0.0837402	-8.03856		0.0837402	-0.54389		343	3.38375		0.0837402	0.590494
0.0839844	1.00463		0.0839844	0.0683611		344	1.89561		0.0839844	0.689339
0.0842285	-0.307054		0.0842285	-0.0210126		345	2.30232		0.0842285	0.778363
0.0844727	2.57102		0.0844727	0.17694		346	5.07302		0.0844727	0.854876
0.0847168	-1.46067		0.0847168	-0.101092		347	1.43228		0.0847168	0.916529
0.0849609	-2.56797		0.0849609	-0.17873		348	2.19569		0.0849609	0.961394
0.0852051	4.91658		0.0852051	0.344114		349	3.66438		0.0852051	0.988027
0.0854492	-0.705265		0.0854492	-0.0496384		350	3.82899		0.0854492	0.995514
0.0856934	2.72305		0.0856934	0.192726		351	16.8003		0.0856934	0.983508
0.0859375	0.758383		0.0859375	0.0539738		352	14.9423		0.0859375	0.952234
0.0861816	4.62218		0.0861816	0.330784		353	2.54826		0.0861816	0.902488
0.0864258	7.09232		0.0864258	0.510367		354	1.84855		0.0864258	0.835608
0.0866699	0.696715		0.0866699	0.0504127		355	4.1291		0.0866699	0.753435
0.0869141	-0.127038		0.0869141	-0.00924276		356	1.6256		0.0869141	0.658246
0.0871582	3.93138		0.0871582	0.287598		357	0.183528		0.0871582	0.55269
0.0874023	-1.4348		0.0874023	-0.105536		358	1.22775		0.0874023	0.439694
0.0876465	-0.480114		0.0876465	-0.0355072		359	0.252532		0.0876465	0.322368
0.0878906	-2.77428		0.0878906	-0.206289		360	1.7562		0.0878906	0.203911
0.0881348	2.88321		0.0881348	0.215551		361	3.68137		0.0881348	0.0875005
0.0883789	1.71413		0.0883789	0.128842		362	1.92534		0.0883789	-0.0238087
0.088623	0.117587		0.088623	0.00888606		363	1.01554		0.088623	-0.12718
0.0888672	-4.82565		0.0888672	-0.366633		364	0.337582		0.0888672	-0.220088
0.0891113	-0.359243		0.0891113	-0.02744		365	0.382038		0.0891113	-0.300395
0.0893555	0.289092		0.0893555	0.0221997		366	4.50578		0.0893555	-0.366422
0.0895996	1.78557		0.0895996	0.137846		367	9.03924		0.0895996	-0.416996
0.0898438	-3.93528		0.0898438	-0.305418		368	4.03748		0.0898438	-0.451484
0.0900879	-1.32229		0.0900879	-0.103167		369	0.211952		0.0900879	-0.469808
0.090332	1.77363		0.090332	0.139111		370	1.48265		0.090332	-0.472441
0.0905762	0.619738		0.0905762	0.048864		371	0.0811368		0.0905762	-0.460386
0.0908203	-3.33548		0.0908203	-0.26437		372	2.77985		0.0908203	-0.435136
0.0910645	-3.69441		0.0910645	-0.294352		373	6.40688		0.0910645	-0.398614
0.0913086	-3.01271		0.0913086	-0.241291		374	3.68031		0.0913086	-0.353103
0.0915527	1.36349		0.0915527	0.109772		375	1.00112		0.0915527	-0.301167
0.0917969	-2.07991		0.0917969	-0.168319		376	0.237328		0.0917969	-0.24555
0.092041	-0.807876		0.092041	-0.0657167		377	2.82483		0.092041	-0.189086
0.0922852	-5.00258		0.0922852	-0.409036		378	2.44018		0.0922852	-0.134592
0.0925293	3.98896		0.0925293	0.327836		379	0.00602393		0.0925293	-0.0847705
0.0927734	-2.37615		0.0927734	-0.196288		380	1.5099		0.0927734	-0.04211
0.0930176	-3.37729		0.0930176	-0.280418		381	1.67272		0.0930176	-0.00879974
0.0932617	-2.36828		0.0932617	-0.197644		382	1.02005		0.0932617	0.013351
0.0935059	6.01374		0.0935059	0.504428		383	0.47661		0.0935059	0.0229772
0.09375	2.65027		0.09375	0.223432		384	0.89759		0.09375	0.019208
0.0939941	0.710682		0.0939941	0.0602175		385	5.53366		0.0939941	0.00169955
0.0942383	0.225331		0.0942383	0.0191891		386	5.7219		0.0942383	-0.0293511
0.0944824	-3.62692		0.0944824	-0.310422		387	2.4123		0.0944824	-0.0732097
0.0947266	1.69629		0.0947266	0.145912		388	3.97456		0.0947266	-0.128628
0.0949707	0.878132		0.0949707	0.0759136		389	1.51429		0.0949707	-0.193886
0.0952148	2.51839		0.0952148	0.218799		390	1.8403		0.0952148	-0.266845
0.095459	2.7169		0.095459	0.237221		391	0.105197		0.095459	-0.345026
0.0957031	-5.83597		0.0957031	-0.512088		392	3.99642		0.0957031	-0.425686
0.0959473	-0.0624863		0.0959473	-0.00551014		393	3.72569		0.0959473	-0.505918
0.0961914	-5.45604		0.0961914	-0.483498		394	1.18765		0.0961914	-0.582746
0.0964355	-2.43753		0.0964355	-0.217071		395	0.991719		0.0964355	-0.653229
0.0966797	-0.369685		0.0966797	-0.0330835		396	0.155857		0.0966797	-0.714562
0.0969238	-6.62015		0.0969238	-0.595347		397	3.27847		0.0969238	-0.764173
0.097168	-5.27816		0.097168	-0.476982		398	4.91926		0.097168	-0.799812
0.0974121	-0.257144		0.0974121	-0.0233511		399	2.64524		0.0974121	-0.819634
0.0976562	-0.48702		0.0976562	-0.0444409		400	10.6641		0.0976562	-0.822259
0.0979004	-2.66647		0.0979004	-0.244497		401	1.83984		0.0979004	-0.806831
0.0981445	2.23358		0.0981445	0.205794		402	0.226346		0.0981445	-0.773042
0.0983887	1.28414		0.0983887	0.118887		403	0.120205		0.0983887	-0.721155
0.0986328	-2.53114		0.0986328	-0.235461		404	0.647984		0.0986328	-0.651996
0.098877	3.77434		0.098877	0.352795		405	1.43045		0.098877	-0.566934
0.0991211	-2.08106		0.0991211	-0.195451		406	1.99832		0.0991211	-0.467839
0.0993652	-0.220918		0.0993652	-0.0208474		407	1.13468		0.0993652	-0.357024
0.0996094	-2.45552		0.0996094	-0.232823		408	3.53298		0.0996094	-0.237175
0.0998535	-1.54833		0.0998535	-0.147503		409	11.1668		0.0998535	-0.111265
0.100098	0.623467		0.100098	0.0596765		410	5.20759		0.100098	0.0175387
0.100342	2.55259		0.100342	0.24548		411	0.612446		0.100342	0.145978
0.100586	2.23045		0.100586	0.21551		412	0.402971		0.100586	0.270804
0.10083	5.30399		0.10083	0.514888		413	0.831348		0.10083	0.388883
0.101074	-2.38898		0.101074	-0.232998		414	2.80723		0.101074	0.497295
0.101318	0.480678		0.101318	0.0470997		415	5.22647		0.101318	0.593426
0.101562	-0.903981		0.101562	-0.0889903		416	0.241005		0.101562	0.675051
0.101807	-0.530293		0.101807	-0.0524461		417	2.74325		0.101807	0.740402
0.102051	3.00408		0.102051	0.298481		418	3.30577		0.102051	0.788222
0.102295	1.5773		0.102295	0.157443		419	0.0943935		0.102295	0.817804
0.102539	3.33115		0.102539	0.334043		420	1.31115		0.102539	0.829006
0.102783	-0.0434518		0.102783	-0.00437734		421	3.14921		0.102783	0.822253
0.103027	1.7807		0.103027	0.180211		422	2.5731		0.103027	0.798519
0.103271	2.79382		0.103271	0.284035		423	1.92506		0.103271	0.759286
0.103516	1.37827		0.103516	0.140762		424	1.30268		0.103516	0.706495
0.10376	-1.50471		0.10376	-0.154375		425	0.404679		0.10376	0.642471
0.104004	-1.52468		0.104004	-0.157134		426	0.23629		0.104004	0.569846
0.104248	0.945355		0.104248	0.0978705		427	1.28804		0.104248	0.491465
0.104492	-1.89728		0.104492	-0.197309		428	3.20954		0.104492	0.410289
0.104736	4.51843		0.104736	0.472015		429	1.15981		0.104736	0.329291
0.10498	2.8486		0.10498	0.298915		430	0.0884172		0.10498	0.251356
0.105225	1.31132		0.105225	0.13822		431	1.03353		0.105225	0.179183
0.105469	-0.544732		0.105469	-0.0576744		432	0.608173		0.105469	0.115189
0.105713	-1.93692		0.105713	-0.20599		433	1.45056		0.105713	0.0614361
0.105957	1.49043		0.105957	0.159211		434	0.713178		0.105957	0.0195533
0.106201	4.02095		0.106201	0.431436		435	0.330728		0.106201	-0.00931191
0.106445	-0.852704		0.106445	-0.0918979		436	0.516589		0.106445	-0.0245325
0.106689	-0.872924		0.106689	-0.0944928		437	0.166608		0.106689	-0.0260211
0.106934	1.82305		0.106934	0.198213		438	0.5791		0.106934	-0.0142298
0.107178	0.839715		0.107178	0.0917001		439	1.28342		0.107178	0.00986741
0.107422	3.30877		0.107422	0.362915		440	2.32517		0.107422	0.0448112
0.107666	-2.36289		0.107666	-0.260303		441	1.64888		0.107666	0.08871
0.10791	-1.38575		0.10791	-0.153325		442	6.37771		0.10791	0.139308
0.108154	2.66901		0.108154	0.296595		443	8.4888		0.108154	0.194067
0.108398	-1.16021		0.108398	-0.129489		444	2.12854		0.108398	0.250255
0.108643	1.90634		0.108643	0.213685		445	0.41862		0.108643	0.305044
0.108887	-0.144087		0.108887	-0.0162208		446	1.38289		0.108887	0.355613
0.109131	4.52372		0.109131	0.51146		447	2.01846		0.109131	0.399249
0.109375	0.542596		0.109375	0.0616107		448	1.02618		0.109375	0.43344
0.109619	1.60453		0.109619	0.182973		449	1.65401		0.109619	0.455973
0.109863	-0.605778		0.109863	-0.0693757		450	3.11257		0.109863	0.465009
0.110107	2.53871		0.110107	0.291983		451	1.40395		0.110107	0.459154
0.110352	2.5353		0.110352	0.292834		452	0.702722		0.110352	0.437513
0.110596	0.346128		0.110596	0.0401485		453	0.114481		0.110596	0.399727
0.11084	-3.1828		0.11084	-0.370748		454	0.23484		0.11084	0.345987
0.111084	3.68323		0.111084	0.430856		455	0.0654607		0.111084	0.277042
0.111328	1.82093		0.111328	0.213907		456	0.102221		0.111328	0.194172
0.111572	-1.33813		0.111572	-0.157853		457	0.190301		0.111572	0.0991552
0.111816	-2.99005		0.111816	-0.354205		458	0.31978		0.111816	-0.00578549
0.112061	3.59205		0.112061	0.427301		459	0.40145		0.112061	-0.118055
0.112305	1.0283		0.112305	0.122836		460	0.00474321		0.112305	-0.234765
0.112549	-1.38331		0.112549	-0.165931		461	0.154027		0.112549	-0.352829
0.112793	1.87461		0.112793	0.2258		462	3.25743		0.112793	-0.469059
0.113037	-2.12982		0.113037	-0.257605		463	2.81058		0.113037	-0.58027
0.113281	0.891012		0.113281	0.108215		464	0.397609		0.113281	-0.683383
0.113525	-6.33484		0.113525	-0.772559		465	6.22062		0.113525	-0.775525
0.11377	-0.874327		0.11377	-0.107067		466	5.56768		0.11377	-0.854122
0.114014	-0.918409		0.114014	-0.112928		467	4.96807		0.114014	-0.916984
0.114258	-6.79408		0.114258	-0.838827		468	1.36966		0.114258	-0.962374
0.114502	-4.06423		0.114502	-0.503841		469	0.147252		0.114502	-0.989069
0.114746	-1.55341		0.114746	-0.193361		470	0.0987777		0.114746	-0.996393
0.11499	-1.20634		0.11499	-0.150772		471	1.91041		0.11499	-0.984243
0.115234	-0.529038		0.115234	-0.0663892		472	6.8655		0.115234	-0.953092
0.115479	1.56107		0.115479	0.196694		473	6.58195		0.115479	-0.903969
0.115723	-3.52995		0.115723	-0.446569		474	1.56551		0.115723	-0.838428
0.115967	-2.40061		0.115967	-0.304924		475	0.448045		0.115967	-0.758494
0.116211	-1.93158		0.116211	-0.246336		476	5.63906		0.116211	-0.666598
0.116455	3.00592		0.116455	0.384887		477	3.50824		0.116455	-0.565493
0.116699	1.04778		0.116699	0.134698		478	2.46705		0.116699	-0.458164
0.116943	-3.32987		0.116943	-0.429786		479	4.17011		0.116943	-0.347734
0.117188	-1.36599		0.117188	-0.177011		480	4.19149		0.117188	-0.237354
0.117432	-1.46147		0.117432	-0.190138		481	1.55343		0.117432	-0.130107
0.117676	-1.43818		0.117676	-0.187851		482	1.57873		0.117676	-0.028904
0.11792	0.527186		0.11792	0.0691323		483	0.963871		0.11792	0.0636112
0.118164	1.60535		0.118164	0.211349		484	4.26543		0.118164	0.145144
0.118408	-3.15054		0.118408	-0.416414		485	9.95676		0.118408	0.213823
0.118652	-0.13653		0.118652	-0.0181165		486	7.99313		0.118652	0.268257
0.118896	-3.11741		0.118896	-0.415281		487	8.38738		0.118896	0.307579
0.119141	0.74922		0.119141	0.100197		488	3.41678		0.119141	0.331467
0.119385	2.58787		0.119385	0.347441		489	0.288453		0.119385	0.340152
0.119629	1.45028		0.119629	0.19547		490	3.21279		0.119629	0.334398
0.119873	3.17844		0.119873	0.430061		491	2.3957		0.119873	0.31548
0.120117	4.27871		0.120117	0.581181		492	0.535048		0.120117	0.285123
0.120361	3.6632		0.120361	0.499504		493	0.790183		0.120361	0.245448
0.120605	-2.17601		0.120605	-0.297861		494	4.13331		0.120605	0.198886
0.12085	0.654811		0.12085	0.0899787		495	1.6117		0.12085	0.148093
0.121094	0.469685		0.121094	0.0647886		496	0.228544		0.121094	0.0958541
0.121338	-2.7517		0.121338	-0.381027		497	0.458851		0.121338	0.0449813
0.121582	-0.80281		0.121582	-0.111591		498	3.41826		0.121582	-0.00178573
0.121826	1.95714		0.121826	0.273083		499	4.61826		0.121826	-0.0418796
0.12207	1.11385		0.12207	0.15601		500	2.5781		0.12207	-0.0729973
0.122314	-0.871597		0.122314	-0.122544		501	0.547266		0.122314	-0.0931833
0.122559	4.37588		0.122559	0.61757		502	6.10409		0.122559	-0.100901
0.122803	-1.44682		0.122803	-0.204964		503	5.70512		0.122803	-0.0950917
0.123047	-6.14988		0.123047	-0.874517		504	0.953269		0.123047	-0.0752103
0.123291	-2.02975		0.123291	-0.289719		505	0.398722		0.123291	-0.0412531
0.123535	3.81324		0.123535	0.546338		506	4.04185		0.123535	0.00624067
0.123779	-6.96976		0.123779	-1.00234		507	3.01744		0.123779	0.0662031
0.124023	-1.73363		0.124023	-0.250251		508	5.21248		0.124023	0.13707
0.124268	4.65066		0.124268	0.673837		509	10.8737		0.124268	0.216833
0.124512	-0.96904		0.124512	-0.140928		510	7.29413		0.124512	0.303101
0.124756	-3.12175		0.124756	-0.455689		511	1.80692		0.124756	0.393184
0.125	3.08127		0.125	0.451451		512	1.89409		0.125	0.484179
0.125244	4.66029		0.125244	0.68533		513	1.73049		0.125244	0.57307
0.125488	-3.67887		0.125488	-0.543006		514	0.0329188		0.125488	0.656828
0.125732	1.28234		0.125732	0.189974		515	1.76399		0.125732	0.732512
0.125977	0.841015		0.125977	0.125052		516	3.30965		0.125977	0.797373
0.126221	-0.78595		0.126221	-0.117293		517	6.21389		0.126221	0.848945
0.126465	-1.02719		0.126465	-0.153858		518	2.88507		0.126465	0.885131
0.126709	0.414184		0.126709	0.0622655		519	4.68218		0.126709	0.904274
0.126953	-1.70796		0.126953	-0.2577		520	1.75634		0.126953	0.905221
0.127197	2.27268		0.127197	0.344154		521	3.24974		0.127197	0.887356
0.127441	7.80732		0.127441	1.18657		522	4.34607		0.127441	0.850635
0.127686	2.34337		0.127686	0.357441		523	0.0601975		0.127686	0.795581
0.12793	0.342316		0.12793	0.0524034		524	2.54671		0.12793	0.723277
0.128174	2.12412		0.128174	0.326346		525	0.0931858		0.128174	0.635334
0.128418	7.53685		0.128418	1.16212		526	2.80561		0.128418	0.533837
0.128662	2.94608		0.128662	0.455893		527	1.07544		0.128662	0.421283
0.128906	2.76479		0.128906	0.429376		528	0.609622		0.128906	0.300503
0.12915	1.43382		0.12915	0.223472		529	1.54361		0.12915	0.174569
0.129395	2.99809		0.129395	0.468945		530	0.669615		0.129395	0.0466989
0.129639	-2.28543		0.129639	-0.358749		531	3.19205		0.129639	-0.0798478
0.129883	2.55361		0.129883	0.402272		532	3.46037		0.129883	-0.201874
0.130127	-6.01588		0.130127	-0.951052		533	0.898424		0.130127	-0.316344
0.130371	2.84412		0.130371	0.45122		534	2.24977		0.130371	-0.420484
0.130615	2.68799		0.130615	0.427958		535	2.30387		0.130615	-0.511867
0.130859	-1.49276		0.130859	-0.238503		536	1.18868		0.130859	-0.588486
0.131104	-2.12519		0.131104	-0.340744		537	1.94637		0.131104	-0.648822
0.131348	-2.11633		0.131348	-0.340515		538	0.692385		0.131348	-0.69188
0.131592	-4.50232		0.131592	-0.726958		539	0.909156		0.131592	-0.717227
0.131836	-3.44634		0.131836	-0.558404		540	1.16608		0.131836	-0.724991
0.13208	2.00577		0.13208	0.326126		541	1.95789		0.13208	-0.715856
0.132324	-1.75803		0.132324	-0.286841		542	1.91625		0.132324	-0.691033
0.132568	-3.29563		0.132568	-0.539586		543	0.365925		0.132568	-0.652213
0.132812	0.553531		0.132812	0.0909429		544	1.31869		0.132812	-0.601506
0.133057	-5.69431		0.133057	-0.938792		545	1.4746		0.133057	-0.54136
0.133301	-2.65394		0.133301	-0.439053		546	0.675901		0.133301	-0.474483
0.133545	-0.610338		0.133545	-0.101319		547	0.123863		0.133545	-0.403739
0.133789	-0.282485		0.133789	-0.0470554		548	1.29194		0.133789	-0.332052
0.134033	-2.88471		0.134033	-0.482174		549	0.339721		0.134033	-0.262305
0.134277	2.63731		0.134277	0.442333		550	0.590303		0.134277	-0.197235
0.134521	0.213179		0.134521	0.035877		551	0.490564		0.134521	-0.139343
0.134766	-1.35638		0.134766	-0.229052		552	0.247743		0.134766	-0.0908065
0.13501	-1.99786		0.13501	-0.338528		553	0.435572		0.13501	-0.0534033
0.135254	-1.62189		0.135254	-0.275755		554	1.03825		0.135254	-0.028452
0.135498	0.372823		0.135498	0.0636027		555	6.85263		0.135498	-0.0167664
0.135742	-0.0798418		0.135742	-0.0136669		556	7.48424		0.135742	-0.0186285
0.135986	0.115554		0.135986	0.0198468		557	2.89062		0.135986	-0.0337795
0.13623	-3.48703		0.13623	-0.600928		558	0.454684		0.13623	-0.0614299
0.136475	-0.971693		0.136475	-0.168018		559	0.000554488		0.136475	-0.100287
0.136719	1.6054		0.136719	0.278526		560	1.37951		0.136719	-0.148603
0.136963	2.44049		0.136963	0.424827		561	0.183319		0.136963	-0.204233
0.137207	-2.85473		0.137207	-0.498597		562	1.29799		0.137207	-0.264713
0.137451	0.593699		0.137451	0.104039		563	3.37335		0.137451	-0.327347
0.137695	0.500733		0.137695	0.0880404		564	0.0154094		0.137695	-0.3893
0.137939	-3.43371		0.137939	-0.605734		565	2.58963		0.137939	-0.4477
0.138184	-8.15019		0.138184	-1.44253		566	1.05379		0.138184	-0.499736
0.138428	2.64874		0.138428	0.47036		567	1.12318		0.138428	-0.542763
0.138672	-1.47628		0.138672	-0.263022		568	4.502		0.138672	-0.574395
0.138916	-3.41681		0.138916	-0.610765		569	1.28054		0.138916	-0.592587
0.13916	0.84064		0.13916	0.150762		570	0.107968		0.13916	-0.595715
0.139404	-0.361367		0.139404	-0.065021		571	2.91202		0.139404	-0.582634
0.139648	-0.735292		0.139648	-0.132735		572	0.257578		0.139648	-0.552725
0.139893	-3.39648		0.139893	-0.615139		573	0.719679		0.139893	-0.50592
0.140137	-0.566594		0.140137	-0.102951		574	0.011815		0.140137	-0.442711
0.140381	1.7781		0.140381	0.324138		575	0.402561		0.140381	-0.364141
0.140625	1.32518		0.140625	0.242358		576	1.22442		0.140625	-0.271773
0.140869	-0.350564		0.140869	-0.0643216		577	2.90621		0.140869	-0.167646
0.141113	3.93061		0.141113	0.723525		578	0.288537		0.141113	-0.0542128
0.141357	0.953463		0.141357	0.176076		579	0.308653		0.141357	0.0657403
0.141602	-0.596293		0.141602	-0.110472		580	2.88385		0.141602	0.189178
0.141846	-2.13733		0.141846	-0.397248		581	5.69869		0.141846	0.312914
0.14209	0.181874		0.14209	0.0339121		582	7.91034		0.14209	0.433711
0.142334	2.31228		0.142334	0.432528		583	6.45454		0.142334	0.54839
0.142578	2.60516		0.142578	0.488873		584	1.43211		0.142578	0.653924
0.142822	3.57036		0.142822	0.672139		585	0.405822		0.142822	0.747543
0.143066	-0.540981		0.143066	-0.102167		586	0.0870122		0.143066	0.826818
0.143311	1.95175		0.143311	0.369772		587	1.11889		0.143311	0.889742
0.143555	0.148974		0.143555	0.0283137		588	2.52331		0.143555	0.93479
0.143799	4.48224		0.143799	0.854585		589	4.01313		0.143799	0.960972
0.144043	3.72113		0.144043	0.711716		590	1.19205		0.144043	0.967859
0.144287	5.05512		0.144287	0.969911		591	1.11536		0.144287	0.955597
0.144531	1.43488		0.144531	0.276175		592	0.403714		0.144531	0.924899
0.144775	-1.26402		0.144775	-0.244054		593	6.48088		0.144775	0.877021
0.14502	0.7978		0.14502	0.15452		594	4.87481		0.14502	0.813715
0.145264	-1.47485		0.145264	-0.286547		595	3.95666		0.145264	0.73717
0.145508	-1.74383		0.145508	-0.339868		596	0.587168		0.145508	0.649942
0.145752	-2.36434		0.145752	-0.46224		597	0.680429		0.145752	0.55486
0.145996	3.59233		0.145996	0.704506		598	1.00141		0.145996	0.454939
0.14624	-2.85318		0.14624	-0.561287		599	0.16029		0.14624	0.353275
0.146484	-3.76903		0.146484	-0.743757		600	0.290515		0.146484	0.25294
0.146729	0.0808265		0.146729	0.0159992		601	1.26241		0.146729	0.156886
0.146973	-2.05612		0.146973	-0.408256		602	1.12168		0.146973	0.067845
0.147217	-2.1148		0.147217	-0.421202		603	0.136496		0.147217	-0.0117622
0.147461	2.67113		0.147461	0.533644		604	0.157236		0.147461	-0.0799015
0.147705	0.0783642		0.147705	0.0157039		605	0.080805		0.147705	-0.134991
0.147949	1.85821		0.147949	0.373519		606	0.990302		0.147949	-0.175952
0.148193	-0.117237		0.148193	-0.0236379		607	1.5649		0.148193	-0.202237
0.148438	2.98778		0.148438	0.604254		608	0.996498		0.148438	-0.213849
0.148682	-2.18673		0.148682	-0.443597		609	0.275903		0.148682	-0.21133
0.148926	1.27613		0.148926	0.259661		610	3.29619		0.148926	-0.195741
0.14917	2.81006		0.14917	0.573515		611	0.410806		0.14917	-0.168621
